"rid", "binaryID"
24312,100011000000000000000000000001
23932,100011010000000000000000000100
24302,100011010000000000000000000101
23945,100011010000000000000100100000
24202,100011010000000000000100100001
23954,100011010000000000000100101000
24252,100011010000000000000100101001
24411,1000100000001111111011111000000
24604,1000100000001111111011111000010
23171,1000100000001111111011111001000
24477,1000100000001111111011111001001
24415,1000100000001111111011111001010
23281,1000100000001111111011111001100
24413,1000100000001111111011111001101
23275,1000100000001111111011111001110
24404,1000100000001111111011111001111
23214,1000100000010001001001001100000
25185,1000100000010001001001001100001
24552,1000100000010001001001001100010
25450,1000100000010001001001001100100
25924,1000100000010001001001001100101
25837,1000100000010001001001001101000
25838,1000100000010001001001001101001
25457,1000100000010001001001001101010
23994,1000100000010001001001001110100
23995,1000100000010001001001001110101
23854,1000100000010001001100000000000
24044,1000100000010001001100000000001
24027,1000100000010001001100000000100
24075,1000100000010001001100000000101
23908,1000110000000000000000000000000
24315,1000110000000000000000000000001
23933,1000110100000000000000000001000
24303,1000110100000000000000000001001
23946,1000110100000000000001001000000
24204,1000110100000000000001001000001
23955,1000110100000000000001001010000
24178,1000110100000000000001001010001
24251,1000110100000000000001001010010
24261,1000110100000000000001001010011
23163,10001000000011111110111110000100
24486,10001000000011111110111110010000
23283,10001000000011111110111110011000
24462,10001000000011111110111110011010
23277,10001000000011111110111110011100
24436,10001000000011111110111110011101
23159,10001000000011111110111110011110
23215,10001000000100010010010011000000
25848,10001000000100010010010011000001
25186,10001000000100010010010011000010
25937,10001000000100010010010011000100
25459,10001000000100010010010011001000
25201,10001000000100010010010011001010
25836,10001000000100010010010011010000
25847,10001000000100010010010011010001
25467,10001000000100010010010011010010
25460,10001000000100010010010011010100
25461,10001000000100010010010011010101
23993,10001000000100010010010011101000
23140,10001000000100010011000000000000
23855,10001000000100010011000000000001
24076,10001000000100010011000000001010
24140,10001000000100010011000000001011
23909,10001100000000000000000000000000
24316,10001100000000000000000000000001
23934,10001101000000000000000000010000
24304,10001101000000000000000000010001
23947,10001101000000000000010010000000
24309,10001101000000000000010010000001
23956,10001101000000000000010010100000
24088,10001101000000000000010010100001
24259,10001101000000000000010010100100
24263,10001101000000000000010010100101
23164,100010000000111111101111100001000
24416,100010000000111111101111100100000
24417,100010000000111111101111100100001
23282,100010000000111111101111100110000
23276,100010000000111111101111100111000
24438,100010000000111111101111100111001
24392,100010000000111111101111100111010
24447,100010000000111111101111100111100
25350,100010000001000100100100110000000
25816,100010000001000100100100110000001
25806,100010000001000100100100110000010
25187,100010000001000100100100110000100
25842,100010000001000100100100110000101
24551,100010000001000100100100110001000
24556,100010000001000100100100110001001
25458,100010000001000100100100110010000
24545,100010000001000100100100110010100
25442,100010000001000100100100110010101
25470,100010000001000100100100110100000
25917,100010000001000100100100110100010
22528,100010000001000100110000000000000
24047,100010000001000100110000000000001
23856,100010000001000100110000000000010
24077,100010000001000100110000000010100
24132,100010000001000100110000000010101
24133,100010000001000100110000000010110
24139,100010000001000100110000000010111
23910,100011000000000000000000000000000
24317,100011000000000000000000000000001
23935,100011010000000000000000000100000
24314,100011010000000000000000000100001
23948,100011010000000000000100100000000
24305,100011010000000000000100100000001
23957,100011010000000000000100101000000
24190,100011010000000000000100101000001
24089,100011010000000000000100101000010
24181,100011010000000000000100101000011
24409,1000100000001111111011111000010000
24405,1000100000001111111011111001100000
24618,1000100000001111111011111001100001
23278,1000100000001111111011111001110000
24603,1000100000001111111011111001110001
24394,1000100000001111111011111001110010
24399,1000100000001111111011111001111000
25351,1000100000010001001001001100000000
25858,1000100000010001001001001100000001
25844,1000100000010001001001001100000010
25897,1000100000010001001001001100000011
25188,1000100000010001001001001100001000
25841,1000100000010001001001001100001010
25469,1000100000010001001001001100010000
24560,1000100000010001001001001100010010
25447,1000100000010001001001001100100000
25449,1000100000010001001001001100100001
24546,1000100000010001001001001100101000
25395,1000100000010001001001001100101001
23458,1000100000010001001001001101000100
25901,1000100000010001001001001101000101
23133,1000100000010001001100000000000100
23857,1000100000010001001100000000000101
24078,1000100000010001001100000000101000
24128,1000100000010001001100000000101001
23936,1000110100000000000000000001000000
24307,1000110100000000000000000001000001
23949,1000110100000000000001001000000000
24299,1000110100000000000001001000000001
24188,1000110100000000000001001010000010
24195,1000110100000000000001001010000011
24454,10001000000011111110111110011000000
24456,10001000000011111110111110011000001
23288,10001000000011111110111110011000010
24360,10001000000011111110111110011100000
24594,10001000000011111110111110011100001
24390,10001000000011111110111110011100010
24391,10001000000011111110111110011100011
25352,10001000000100010010010011000000000
29004,10001000000100010010010011000000010
25805,10001000000100010010010011000000100
25814,10001000000100010010010011000000110
25189,10001000000100010010010011000010000
25849,10001000000100010010010011000010100
25465,10001000000100010010010011000100000
25448,10001000000100010010010011001000010
25451,10001000000100010010010011001000011
24547,10001000000100010010010011001010000
25343,10001000000100010010010011001010001
25396,10001000000100010010010011001010010
25426,10001000000100010010010011001010011
25885,10001000000100010010010011010001000
25518,10001000000100010010010011010001010
25811,10001000000100010010010011010001011
23858,10001000000100010011000000000001010
24079,10001000000100010011000000001010000
24122,10001000000100010011000000001010001
23937,10001101000000000000000000010000000
24313,10001101000000000000000000010000001
23950,10001101000000000000010010000000000
24308,10001101000000000000010010000000001
24453,100010000000111111101111100110000000
24455,100010000000111111101111100110000010
23169,100010000000111111101111100110000100
23285,100010000000111111101111100110000101
23183,100010000000111111101111100111000000
24386,100010000000111111101111100111000001
23267,100010000000111111101111100111000010
24602,100010000000111111101111100111000011
25353,100010000001000100100100110000000000
25851,100010000001000100100100110000000001
29005,100010000001000100100100110000000100
25815,100010000001000100100100110000001100
25190,100010000001000100100100110000100000
25850,100010000001000100100100110000101000
24548,100010000001000100100100110010100000
25440,100010000001000100100100110010100001
25344,100010000001000100100100110010100010
25434,100010000001000100100100110010100011
25397,100010000001000100100100110010100100
25424,100010000001000100100100110010100101
25427,100010000001000100100100110010100110
25430,100010000001000100100100110010100111
25569,100010000001000100100100110100010100
25873,100010000001000100100100110100010110
25895,100010000001000100100100110100010111
23859,100010000001000100110000000000010100
24067,100010000001000100110000000000010101
24403,1000100000001111111011111001100000000
24483,1000100000001111111011111001100001000
23284,1000100000001111111011111001100001010
24414,1000100000001111111011111001100001011
23179,1000100000001111111011111001110000000
24379,1000100000001111111011111001110000001
24383,1000100000001111111011111001110000010
24433,1000100000001111111011111001110000100
24597,1000100000001111111011111001110000101
24387,1000100000001111111011111001110000110
24429,1000100000001111111011111001110000111
25354,1000100000010001001001001100000000000
25583,1000100000010001001001001100000000010
29006,1000100000010001001001001100000001000
29007,1000100000010001001001001100000001001
25520,1000100000010001001001001100000011000
25899,1000100000010001001001001100000011001
25191,1000100000010001001001001100001000000
25387,1000100000010001001001001100001000001
25843,1000100000010001001001001100001010000
24549,1000100000010001001001001100101000000
25428,1000100000010001001001001100101000001
25345,1000100000010001001001001100101000100
25348,1000100000010001001001001100101000101
25431,1000100000010001001001001100101000110
25432,1000100000010001001001001100101000111
25398,1000100000010001001001001100101001000
25412,1000100000010001001001001100101001001
23452,1000100000010001001001001101000101100
25519,1000100000010001001001001101000101110
23860,1000100000010001001100000000000101000
24142,1000100000010001001100000000000101001
24068,1000100000010001001100000000000101010
24130,1000100000010001001100000000000101011
23287,10001000000011111110111110011000010100
23977,10001000000011111110111110011000010101
24463,10001000000011111110111110011000010110
23180,10001000000011111110111110011100000000
24378,10001000000011111110111110011100000001
24426,10001000000011111110111110011100000010
24430,10001000000011111110111110011100000100
24389,10001000000011111110111110011100001000
24381,10001000000011111110111110011100001010
24598,10001000000011111110111110011100001011
24384,10001000000011111110111110011100001100
24382,10001000000011111110111110011100001110
25355,10001000000100010010010011000000000000
25521,10001000000100010010010011000000000001
25584,10001000000100010010010011000000110000
25822,10001000000100010010010011000000110010
23457,10001000000100010010010011000010000000
25192,10001000000100010010010011000010000001
24555,10001000000100010010010011000010000010
25388,10001000000100010010010011000010000011
25810,10001000000100010010010011000010100000
24550,10001000000100010010010011001010000000
25441,10001000000100010010010011001010000001
25346,10001000000100010010010011001010001000
25418,10001000000100010010010011001010001001
25349,10001000000100010010010011001010001010
25414,10001000000100010010010011001010001011
25854,10001000000100010010010011010001011000
25855,10001000000100010010010011010001011001
25484,10001000000100010010010011010001011100
23861,10001000000100010011000000000001010000
24030,10001000000100010011000000000001010001
24069,10001000000100010011000000000001010100
24125,10001000000100010011000000000001010101
23286,100010000000111111101111100110000101000
24150,100010000000111111101111100110000101001
23978,100010000000111111101111100110000101010
24372,100010000000111111101111100111000000000
24611,100010000000111111101111100111000000001
24424,100010000000111111101111100111000000010
24428,100010000000111111101111100111000010100
23268,100010000000111111101111100111000010110
24601,100010000000111111101111100111000010111
24385,100010000000111111101111100111000011000
24431,100010000000111111101111100111000011001
23220,100010000001000100100100110000000000000
25932,100010000001000100100100110000000000001
25499,100010000001000100100100110000000000010
25866,100010000001000100100100110000001100100
23456,100010000001000100100100110000100000000
25578,100010000001000100100100110000100000001
24553,100010000001000100100100110000100000010
25193,100010000001000100100100110000100000011
25389,100010000001000100100100110000100000110
25468,100010000001000100100100110000100000111
25575,100010000001000100100100110000101000000
25342,100010000001000100100100110010100000000
25435,100010000001000100100100110010100000001
25347,100010000001000100100100110010100010000
25390,100010000001000100100100110010100010001
23453,100010000001000100100100110100010110000
25845,100010000001000100100100110100010110010
25846,100010000001000100100100110100010110011
25496,100010000001000100100100110100010111000
25502,100010000001000100100100110100010111001
23390,100010000001000100110000000000010100000
23862,100010000001000100110000000000010100001
24070,100010000001000100110000000000010101000
24126,100010000001000100110000000000010101001
24064,1000100000001111111011111001100001010000
24595,1000100000001111111011111001100001010001
24276,1000100000001111111011111001100001010010
23979,1000100000001111111011111001100001010100
24157,1000100000001111111011111001100001010101
23191,1000100000001111111011111001110000000000
23182,1000100000001111111011111001110000000010
25945,1000100000001111111011111001110000000011
23192,1000100000001111111011111001110000101100
23269,1000100000001111111011111001110000101101
24375,1000100000001111111011111001110000101110
23221,1000100000010001001001001100000000000000
23216,1000100000010001001001001100000000000010
25865,1000100000010001001001001100000011001000
25867,1000100000010001001001001100000011001001
23455,1000100000010001001001001100001000000000
25579,1000100000010001001001001100001000000001
25462,1000100000010001001001001100001000000100
25463,1000100000010001001001001100001000000101
25194,1000100000010001001001001100001000000110
25464,1000100000010001001001001100001000000111
25391,1000100000010001001001001100101000100010
25410,1000100000010001001001001100101000100011
23448,1000100000010001001001001101000101100100
23454,1000100000010001001001001101000101100110
25506,1000100000010001001001001101000101110000
24567,1000100000010001001001001101000101110010
23391,1000100000010001001100000000000101000000
24129,1000100000010001001100000000000101000001
23987,1000100000010001001100000000000101000010
24135,1000100000010001001100000000000101000011
24071,1000100000010001001100000000000101010000
24121,1000100000010001001100000000000101010001
24612,10001000000011111110111110011000010100000
21709,10001000000011111110111110011000010100010
24608,10001000000011111110111110011000010100100
23980,10001000000011111110111110011000010101000
24243,10001000000011111110111110011000010101001
24222,10001000000011111110111110011000010101010
24239,10001000000011111110111110011000010101011
23157,10001000000011111110111110011100000000100
23181,10001000000011111110111110011100000000101
25944,10001000000011111110111110011100000000110
24377,10001000000011111110111110011100001011000
23168,10001000000011111110111110011100001011010
24491,10001000000011111110111110011100001011011
24425,10001000000011111110111110011100001011100
23222,10001000000100010010010011000000000000000
25812,10001000000100010010010011000000000000100
25923,10001000000100010010010011000000000000101
25868,10001000000100010010010011000000110010000
25862,10001000000100010010010011000000110010010
25589,10001000000100010010010011000010000000010
25195,10001000000100010010010011000010000001100
25454,10001000000100010010010011000010000001101
23392,10001000000100010011000000000001010000000
24120,10001000000100010011000000000001010000001
23138,10001000000100010011000000000001010000100
23988,10001000000100010011000000000001010000101
24134,10001000000100010011000000000001010000110
24137,10001000000100010011000000000001010000111
24072,10001000000100010011000000000001010100000
24116,10001000000100010011000000000001010100001
24118,10001000000100010011000000000001010100010
24119,10001000000100010011000000000001010100011
24063,100010000000111111101111100110000101000000
24271,100010000000111111101111100110000101000001
21710,100010000000111111101111100110000101000100
24021,100010000000111111101111100110000101000101
24277,100010000000111111101111100110000101001000
23981,100010000000111111101111100110000101010000
24253,100010000000111111101111100110000101010001
24475,100010000000111111101111100111000000001000
24371,100010000000111111101111100111000000001010
24373,100010000000111111101111100111000000001100
24376,100010000000111111101111100111000010110000
24482,100010000000111111101111100111000010110100
23189,100010000000111111101111100111000010110110
24490,100010000000111111101111100111000010110111
25279,100010000001000100100100110000000000000000
25933,100010000001000100100100110000000000000001
24563,100010000001000100100100110000000000001000
25612,100010000001000100100100110000000000001001
23217,100010000001000100100100110000000000001010
25863,100010000001000100100100110000001100100000
25196,100010000001000100100100110000100000011000
25439,100010000001000100100100110000100000011001
23393,100010000001000100110000000000010100000000
24123,100010000001000100110000000000010100000001
23387,100010000001000100110000000000010100001010
24034,100010000001000100110000000000010100001011
24131,100010000001000100110000000000010100001100
24136,100010000001000100110000000000010100001101
24073,100010000001000100110000000000010101000000
24111,100010000001000100110000000000010101000001
21711,1000100000001111111011111001100001010001000
23177,1000100000001111111011111001100001010001001
24265,1000100000001111111011111001100001010001010
24607,1000100000001111111011111001100001010010000
23982,1000100000001111111011111001100001010100000
24087,1000100000001111111011111001100001010100001
23190,1000100000001111111011111001110000000010100
24374,1000100000001111111011111001110000000011000
24367,1000100000001111111011111001110000101101100
23156,1000100000001111111011111001110000101101110
24489,1000100000001111111011111001110000101101111
25280,1000100000010001001001001100000000000000000
23223,1000100000010001001001001100000000000000010
24573,1000100000010001001001001100000000000010000
25640,1000100000010001001001001100000000000010001
25875,1000100000010001001001001100000000000010010
23218,1000100000010001001001001100000000000010100
25639,1000100000010001001001001100000000000010101
25197,1000100000010001001001001100001000000110000
25425,1000100000010001001001001100001000000110001
23394,1000100000010001001100000000000101000000000
24092,1000100000010001001100000000000101000000001
23388,1000100000010001001100000000000101000010100
24032,1000100000010001001100000000000101000010101
24110,1000100000010001001100000000000101010000010
24112,1000100000010001001100000000000101010000011
21712,10001000000011111110111110011000010100010000
24145,10001000000011111110111110011000010100010001
24264,10001000000011111110111110011000010100010010
24162,10001000000011111110111110011000010100100000
24212,10001000000011111110111110011000010100100001
23983,10001000000011111110111110011000010101000000
24103,10001000000011111110111110011000010101000001
24370,10001000000011111110111110011100000000101000
24365,10001000000011111110111110011100001011011000
24474,10001000000011111110111110011100001011011100
23185,10001000000011111110111110011100001011011110
24488,10001000000011111110111110011100001011011111
25886,10001000000100010010010011000000000000000000
28591,10001000000100010010010011000000000000000001
25246,10001000000100010010010011000000000000000100
25622,10001000000100010010010011000000000000100000
25630,10001000000100010010010011000000000000100001
25891,10001000000100010010010011000000000000100010
24564,10001000000100010010010011000000000000100100
23219,10001000000100010010010011000000000000101000
25198,10001000000100010010010011000010000001100000
25392,10001000000100010010010011000010000001100001
23395,10001000000100010011000000000001010000000000
24115,10001000000100010011000000000001010000000001
24093,10001000000100010011000000000001010000000010
24113,10001000000100010011000000000001010000000011
23389,10001000000100010011000000000001010000101000
24043,10001000000100010011000000000001010000101001
21713,100010000000111111101111100110000101000100000
24266,100010000000111111101111100110000101000100001
24274,100010000000111111101111100110000101000100010
24019,100010000000111111101111100110000101000100100
23984,100010000000111111101111100110000101010000000
24080,100010000000111111101111100110000101010000001
24368,100010000000111111101111100111000010110111000
24363,100010000000111111101111100111000010110111100
23188,100010000000111111101111100111000010110111110
24487,100010000000111111101111100111000010110111111
25874,100010000001000100100100110000000000000000000
25281,100010000001000100100100110000000000000000010
25927,100010000001000100100100110000000000000000011
25247,100010000001000100100100110000000000000001000
25624,100010000001000100100100110000000000001000000
25635,100010000001000100100100110000000000001000001
25888,100010000001000100100100110000000000001000010
25199,100010000001000100100100110000100000011000000
25419,100010000001000100100100110000100000011000001
25393,100010000001000100100100110000100000011000010
25423,100010000001000100100100110000100000011000011
23396,100010000001000100110000000000010100000000000
24102,100010000001000100110000000000010100000000001
24094,100010000001000100110000000000010100000000100
24109,100010000001000100110000000000010100000000101
21714,1000100000001111111011111001100001010001000000
24144,1000100000001111111011111001100001010001000001
24268,1000100000001111111011111001100001010001000010
24269,1000100000001111111011111001100001010001000011
23176,1000100000001111111011111001100001010001001000
23985,1000100000001111111011111001100001010100000000
24177,1000100000001111111011111001100001010100000001
24081,1000100000001111111011111001100001010100000010
24193,1000100000001111111011111001100001010100000011
24366,1000100000001111111011111001110000101101111100
25503,1000100000010001001001001100000000000000000000
25282,1000100000010001001001001100000000000000000100
25928,1000100000010001001001001100000000000000000101
25181,1000100000010001001001001100000000000000000110
